chr2	77695000	77910000	chr2	77950000	77965000	5.354996032543604e-37
chr2	78215000	78525000	chr2	78610000	78615000	2.7232628635227313e-99
chr2	78390000	78490000	chr2	78675000	78690000	4.211728138102773e-08
chr2	81230000	81320000	chr2	81465000	81480000	0.03005373766742772
chr2	81870000	81970000	chr2	82035000	82050000	2.440400494076431e-07
chr2	82385000	82480000	chr2	82730000	82745000	3.3114994950506428e-06
chr2	88665000	88800000	chr2	89635000	89690000	2.214039934478532e-05
chr2	94735000	94790000	chr2	94885000	94890000	1.3607205322785767e-08
chr2	103985000	104045000	chr2	104160000	104165000	0.007300214618029387
chr2	106775000	106855000	chr2	106900000	106915000	0.000679503871297897
chr2	123495000	123675000	chr2	123740000	123795000	1.7144309259285288e-06
chr2	125785000	126040000	chr2	126085000	126100000	4.90966055282397e-22
chr2	139225000	139330000	chr2	139375000	139380000	3.3516994976114413e-10
chr2	140075000	140200000	chr2	140260000	140305000	0.00012618793358680464
chr2	140140000	140295000	chr2	140345000	140390000	9.663097809777937e-07
chr2	141160000	141245000	chr2	141295000	141330000	0.0006108132522666422
chr2	162835000	162910000	chr2	162980000	162985000	3.645426707876356e-07
chr2	163395000	163570000	chr2	163615000	163640000	0.0012859427760482625
chr2	179335000	179440000	chr2	179755000	179770000	1.1870055227421394e-05
chr2	183190000	183520000	chr2	183560000	183565000	2.6769184058270797e-34
chr2	185010000	185065000	chr2	185500000	185505000	0.0013666641923209095
chr2	185760000	185840000	chr2	185895000	185910000	3.079019884366317e-10
chr2	192375000	192460000	chr2	192515000	192530000	2.9101134890871974e-06
chr2	193465000	193600000	chr2	193735000	193760000	1.3948549664194541e-14
chr2	208870000	208945000	chr2	209015000	209040000	0.027086539431024202
chr2	211915000	211990000	chr2	212040000	212065000	0.0002495833325773078
chr3	102390000	102395000	chr3	103365000	103435000	0.005138617770102083
chr3	130140000	130165000	chr3	130210000	130310000	3.321418535157546e-10
chr3	144980000	144985000	chr3	145605000	145675000	0.0418403233860264
chr4	3960000	4005000	chr4	4075000	4240000	9.519102212922908e-19
chr4	82465000	82480000	chr4	82715000	82780000	0.0022607894503122485
chr4	135850000	135855000	chr4	136975000	137030000	0.013571563650185164
chr4	162020000	162025000	chr4	162745000	162820000	0.0041173786720601485
chr5	17505000	17550000	chr5	17605000	17700000	2.1180462308132948e-08
chr5	39150000	39155000	chr5	39420000	39490000	0.0007567831821799004
chr5	45940000	45945000	chr5	46150000	46220000	0.00022334289780430528
chr5	103690000	103735000	chr5	103735000	106260000	0.014721523899306572
chr5	161035000	161040000	chr5	162535000	162605000	0.009288881157286738
chr5	177880000	177895000	chr5	178030000	178210000	3.5070524395582972e-43
chr5	16300000	18150000	chr5	18150000	18210000	0.01131173762008805
chr5	19935000	19995000	chr5	20560000	20565000	0.008102302710797806
chr6	65060000	65115000	chr6	66945000	66950000	0.011009153843826882
chr7	12895000	12900000	chr7	14305000	14375000	0.006497854956123841
chr7	35175000	35210000	chr7	35475000	35565000	0.01802153678210005
chr7	63875000	63880000	chr7	64470000	64530000	0.039838758605106175
chr7	75455000	75460000	chr7	75615000	75795000	3.2951286777367326e-21
chr7	54165000	54265000	chr7	54295000	54330000	6.279935391215316e-06
chr7	61830000	61930000	chr7	61970000	61975000	0.00042558963976071
chr7	74565000	74765000	chr7	75205000	75210000	3.076480466532444e-215
chr7	83900000	85645000	chr7	85645000	85700000	0.025444076785492178
chr7	88865000	88930000	chr7	89725000	89730000	0.0013552442279992079
chr8	8070000	8075000	chr8	12660000	12730000	2.648484066427717e-13
chr8	77070000	77075000	chr8	77210000	77265000	0.006691048183446548
chr8	110660000	110665000	chr8	111815000	111880000	0.020813398030002865
chr9	11825000	11830000	chr9	11895000	11970000	3.627317542940325e-10
chr9	17110000	17135000	chr9	17400000	17475000	0.0036652329847148934
chr9	68315000	68360000	chr9	68500000	68610000	0.024791131977221315
chr9	82180000	82235000	chr9	82235000	82640000	0.017285502068219633
chr10	33560000	33565000	chr10	37235000	37305000	0.006156769561187053
chr10	79785000	79790000	chr10	79895000	79950000	0.002970105980490946
chr10	87525000	87530000	chr10	87730000	87800000	3.194107862396064e-07
chr10	41765000	41895000	chr10	42055000	42090000	0.00020999125114021426
chr10	46320000	46400000	chr10	48000000	48015000	5.065949889411157e-07
chr11	24930000	24935000	chr11	25485000	25550000	0.030137558785275576
chr11	40705000	40770000	chr11	43065000	43070000	0.008090853511805725
chr12	17795000	17800000	chr12	17900000	18400000	4.1876399433407437e-262
chr12	18425000	18440000	chr12	18515000	18600000	2.901981839877559e-13
chr12	20865000	20870000	chr12	20905000	21750000	2.34854674125553e-146
chr12	33920000	33945000	chr12	34000000	34375000	6.005681692718831e-48
chr12	38140000	38155000	chr12	38200000	38310000	1.42135732827158e-24
chr12	38590000	38595000	chr12	39005000	39085000	3.87220656818053e-06
chr12	39145000	39150000	chr12	39195000	39300000	3.2482582102779296e-11
chr12	40720000	40725000	chr12	40790000	40900000	0.004006146825403716
chr12	40780000	40805000	chr12	40845000	40935000	1.8377729902741425e-05
chr12	41585000	41590000	chr12	41645000	41900000	1.4845927365558667e-16
chr12	44690000	44725000	chr12	44780000	45060000	3.8215966096042388e-22
chr12	72595000	72630000	chr12	72675000	72885000	8.298064547936706e-24
chr12	72790000	72805000	chr12	72845000	72930000	2.709646740159029e-11
chr12	74130000	74135000	chr12	74210000	74590000	5.401292348644408e-26
chr12	74210000	74215000	chr12	74250000	74675000	5.8495061818808286e-102
chr12	83835000	83860000	chr12	83905000	83995000	7.088543511441801e-09
chr12	84340000	84365000	chr12	84395000	84895000	1.3492676484468527e-82
chr12	86145000	86160000	chr12	87695000	87865000	0.003391630155795527
chr12	86680000	86695000	chr12	87260000	87330000	0.003332689590863191
chr12	91385000	91390000	chr12	92085000	92175000	4.537262634091236e-05
chr12	125805000	125810000	chr12	125985000	126045000	0.0339174942600395
chr12	129440000	129445000	chr12	129795000	129875000	0.006555806328857266
chr12	1620000	1835000	chr12	1935000	1940000	1.0664143076207424e-24
chr12	7190000	7385000	chr12	7435000	7490000	1.1213111888208569e-12
chr12	7620000	7735000	chr12	7790000	7825000	1.5865486270080843e-16
chr12	8635000	8975000	chr12	9030000	9055000	2.75317601473848e-23
chr12	18365000	18585000	chr12	18705000	18740000	2.4455409071647965e-21
chr12	19550000	20650000	chr12	20710000	20715000	0.0
chr12	25380000	25500000	chr12	26000000	26045000	5.89363946842378e-10
chr12	32720000	33165000	chr12	33205000	33220000	1.1167006277567661e-32
chr12	33075000	33205000	chr12	33265000	33320000	8.394477619032563e-13
chr12	33285000	33395000	chr12	33440000	33475000	7.800616836315981e-06
chr12	32730000	33895000	chr12	33915000	33950000	7.424931830009643e-147
chr12	32940000	33940000	chr12	33985000	34010000	2.3807350229928234e-55
chr12	38330000	38420000	chr12	38625000	38660000	0.0024311396645337554
chr12	40560000	40615000	chr12	40720000	40725000	0.0014419718836022604
chr12	40570000	40745000	chr12	40785000	40810000	4.723974708467955e-09
chr12	41370000	41505000	chr12	41580000	41595000	7.1395488469516055e-06
chr12	40955000	41035000	chr12	41715000	41720000	2.0806135101418555e-08
chr12	42955000	43035000	chr12	43585000	43590000	0.0011919955938304583
chr12	43915000	44045000	chr12	44690000	44725000	2.878100397706899e-06
chr12	43970000	44080000	chr12	44775000	44830000	0.04068058346906443
chr12	50045000	50185000	chr12	50300000	50335000	1.4204308033977385e-08
chr12	54570000	55020000	chr12	55065000	55080000	7.014454088355897e-60
chr12	55130000	55240000	chr12	55300000	55315000	8.992928897626606e-06
chr12	58305000	58385000	chr12	59145000	59160000	5.864275559798873e-05
chr12	59360000	59930000	chr12	59980000	60015000	2.0171244727227532e-47
chr12	60255000	60545000	chr12	60720000	60725000	3.5384704802918496e-17
chr12	66220000	66300000	chr12	66390000	66415000	0.007004312592273429
chr12	68830000	68940000	chr12	69040000	69085000	9.834382568232145e-08
chr12	72340000	72460000	chr12	72600000	72625000	2.2522745098966316e-06
chr12	72555000	72750000	chr12	72800000	72805000	2.7630923512914548e-43
chr12	73905000	74060000	chr12	74130000	74145000	8.280635978591081e-36
chr12	73835000	74115000	chr12	74275000	74290000	4.031341980244398e-28
chr12	78355000	78450000	chr12	78540000	78555000	0.011932009703449691
chr12	81015000	81080000	chr12	81185000	81190000	0.00016978541377134235
chr12	81205000	81405000	chr12	81445000	81460000	6.661139115194201e-20
chr12	82335000	83495000	chr12	84340000	84365000	3.420865959836911e-35
chr12	82310000	82720000	chr12	84500000	84515000	8.708803184562677e-44
chr12	84410000	84645000	chr12	84685000	84690000	3.7391892890816713e-35
chr12	85425000	85610000	chr12	85650000	85675000	2.620745755970511e-10
chr12	85310000	85460000	chr12	85870000	85925000	2.119253600790903e-06
chr12	85660000	85895000	chr12	85960000	85985000	2.881512967937594e-17
chr12	85810000	86205000	chr12	86265000	86280000	1.5835085322078699e-124
chr12	86115000	86215000	chr12	87700000	87705000	1.8752160861881e-12
chr12	89520000	89600000	chr12	90100000	90125000	1.9253259281032608e-07
chr12	107090000	107185000	chr12	107585000	107620000	3.5095902485194465e-07
chr12	109215000	109315000	chr12	109360000	109405000	1.6061784995769723e-05
chr13	54925000	54930000	chr13	55875000	55930000	0.004028747836496642
chr13	18410000	18480000	chr13	18520000	18535000	5.312721159485687e-05
chr14	42830000	42890000	chr14	42890000	43030000	0.008849702554927827
chr14	25185000	25240000	chr14	25575000	25580000	0.0011579894888451108
chr14	40620000	40960000	chr14	40960000	41020000	0.04120062503652769
chr14	105870000	105950000	chr14	105990000	106015000	3.5954730274479664e-13
chr15	82335000	82370000	chr15	82435000	82545000	1.6006491310473766e-10
chr15	44790000	44875000	chr15	44905000	44940000	2.6032512762126013e-08
chr16	30190000	30205000	chr16	30285000	30370000	9.778897836445322e-17
chr16	48665000	48710000	chr16	49285000	49400000	2.45429407941224e-07
chr16	60445000	60450000	chr16	61045000	61105000	0.012772482253210982
chr16	31810000	31890000	chr16	31985000	31990000	3.5741811249326474e-06
chr16	58955000	59015000	chr16	59560000	59565000	0.0006717514162040471
chr17	45505000	45510000	chr17	45560000	46010000	3.265277529877752e-164
chr17	52275000	52310000	chr17	52355000	52455000	1.6102308706841454e-06
chr17	53895000	53920000	chr17	53980000	54905000	1.1328233468707399e-207
chr17	70880000	70885000	chr17	71120000	71325000	1.5066958463906715e-07
chr17	52055000	52220000	chr17	52275000	52310000	1.9356698048863875e-06
chr20	7395000	7410000	chr20	7460000	7910000	1.658042135538384e-28
chr20	7450000	7475000	chr20	7515000	7645000	3.075371615133695e-12
chr20	7630000	7645000	chr20	7680000	7905000	3.5184289988291542e-16
chr20	9075000	9080000	chr20	9120000	9195000	4.718611738602962e-12
chr20	12065000	12120000	chr20	12200000	12330000	4.579856860419656e-10
chr20	21865000	21870000	chr20	21950000	22050000	0.00023870484544121065
chr20	29275000	29335000	chr20	29335000	31310000	5.3006117032965395e-18
chr20	53415000	53430000	chr20	53485000	53570000	1.9739406743847754e-09
chr20	55450000	55475000	chr20	55510000	56330000	2.6304007389873964e-74
chr20	8765000	8885000	chr20	9075000	9080000	7.103524318031439e-07
chr20	54775000	55415000	chr20	55450000	55475000	2.2481726470327144e-84
chr20	55830000	55905000	chr20	55980000	55995000	0.009538848565342525
chr22	10770000	10785000	chr22	11010000	11080000	3.651814244172022e-167
chr22	11785000	11945000	chr22	12020000	12065000	1.552950218840794e-234
chr22	17805000	17880000	chr22	18335000	18350000	7.059537553164915e-07
chrX	10000	15000	chrX	255000	460000	1.7102612067293818e-246
chrX	3655000	3660000	chrX	3775000	3840000	0.01514923859532384
chrX	63180000	63195000	chrX	63400000	63600000	1.6599892870611566e-09
chrX	91245000	91320000	chrX	91700000	91705000	5.719990812685855e-08
chrX	154570000	154665000	chrX	154845000	154850000	1.4232860903201654e-07
